customer_id,age,income,nationality,residence_country,is_pep,kyc_status,risk_level
CUST_0002550,66,73124.89,RU,RU,False,verified,medium
CUST_0002551,63,14959.38,DE,DE,False,verified,low
CUST_0002552,66,28007.24,FR,FR,False,verified,low
CUST_0002553,19,55636.96,GB,GB,False,verified,low
CUST_0002554,83,44618.97,TN,TN,False,verified,low
CUST_0002555,47,21661.57,GB,GB,False,verified,low
CUST_0002556,25,63604.62,CN,CN,False,verified,low
CUST_0002557,80,26403.08,BR,BR,False,verified,low
CUST_0002558,71,22778.72,US,US,False,verified,low
CUST_0002559,23,48638.4,NG,NG,False,pending,high
CUST_0002560,47,36450.18,NG,NG,False,verified,medium
CUST_0002561,78,26535.87,DE,DE,False,verified,low
CUST_0002562,63,26000.7,RU,RU,False,verified,medium
CUST_0002563,31,19112.96,AE,AE,False,verified,medium
CUST_0002564,64,28639.75,AE,AE,False,verified,medium
CUST_0002565,30,70263.35,AE,AE,False,pending,high
CUST_0002566,41,42054.86,BR,BR,False,verified,low
CUST_0002567,31,64547.49,RU,RU,False,pending,high
CUST_0002568,64,49495.7,DE,DE,False,verified,low
CUST_0002569,80,25150.98,TN,TN,False,verified,low
CUST_0002570,20,13500.95,BR,BR,False,verified,low
CUST_0002571,58,20824.54,TN,TN,False,verified,low
CUST_0002572,34,24276.36,CN,CN,False,verified,low
CUST_0002573,68,23175.48,DE,DE,False,verified,low
CUST_0002574,27,65421.87,CN,CN,False,verified,low
CUST_0002575,42,65013.69,DE,DE,False,verified,low
CUST_0002576,31,136916.67,FR,FR,False,verified,low
CUST_0002577,76,22965.93,AE,AE,False,verified,medium
CUST_0002578,23,94699.97,TN,TN,False,verified,low
CUST_0002579,56,94349.41,NG,NG,False,verified,medium
CUST_0002580,26,31591.45,DE,DE,False,verified,low
CUST_0002581,58,48249.14,AE,AE,False,verified,medium
CUST_0002582,69,76453.65,FR,FR,False,verified,low
CUST_0002583,68,35054.01,RU,RU,False,pending,high
CUST_0002584,20,33461.97,DE,DE,False,verified,low
CUST_0002585,69,24924.28,NG,NG,False,verified,medium
CUST_0002586,37,8812.94,DE,DE,False,verified,low
CUST_0002587,63,37883.96,DE,DE,False,verified,low
CUST_0002588,82,23720.11,TN,TN,False,verified,low
CUST_0002589,25,19049.4,DE,DE,False,verified,low
CUST_0002590,42,46784.86,US,US,False,verified,low
CUST_0002591,76,15202.46,DE,DE,False,verified,low
CUST_0002592,27,58903.04,NG,NG,False,verified,medium
CUST_0002593,35,48540.78,US,US,False,verified,low
CUST_0002594,54,28563.47,DE,DE,False,verified,low
CUST_0002595,84,34961.89,GB,GB,False,verified,low
CUST_0002596,37,17780.67,NG,NG,False,verified,medium
CUST_0002597,43,56965.62,CN,CN,False,pending,medium
CUST_0002598,71,40636.36,TN,TN,False,verified,low
CUST_0002599,26,42493.65,DE,DE,False,verified,low
CUST_0002600,39,49076.43,BR,BR,False,pending,medium
CUST_0002601,39,24699.81,FR,FR,False,verified,low
CUST_0002602,44,14596.91,CN,CN,False,pending,medium
CUST_0002603,56,64498.1,NG,NG,False,verified,medium
CUST_0002604,32,54897.94,CN,CN,False,verified,low
CUST_0002605,44,26338.44,CN,CN,False,verified,low
CUST_0002606,79,46419.09,NG,NG,False,verified,medium
CUST_0002607,73,77248.6,FR,FR,False,pending,medium
CUST_0002608,82,71913.59,NG,NG,False,verified,medium
CUST_0002609,63,25881.01,BR,BR,False,verified,low
CUST_0002610,57,14864.68,TN,TN,False,verified,low
CUST_0002611,32,16476.18,TN,TN,False,verified,low
CUST_0002612,28,30120.59,GB,GB,False,verified,low
CUST_0002613,54,87324.84,NG,NG,False,verified,medium
CUST_0002614,45,23457.2,GB,GB,False,verified,low
CUST_0002615,70,25392.35,RU,RU,False,verified,medium
CUST_0002616,18,25080.69,TN,TN,False,pending,medium
CUST_0002617,77,26395.84,US,US,False,verified,low
CUST_0002618,29,36071.7,RU,RU,False,verified,medium
CUST_0002619,44,16847.71,TN,TN,False,verified,low
CUST_0002620,41,69606.69,BR,BR,False,verified,low
CUST_0002621,79,33293.16,DE,DE,False,verified,low
CUST_0002622,66,160729.92,GB,GB,False,verified,low
CUST_0002623,20,17959.19,TN,TN,False,verified,low
CUST_0002624,75,94270.13,TN,TN,False,verified,low
CUST_0002625,63,83684.35,NG,NG,False,verified,medium
CUST_0002626,22,28367.22,TN,TN,False,verified,low
CUST_0002627,70,28651.57,US,US,False,pending,medium
CUST_0002628,20,20894.08,RU,RU,False,verified,medium
CUST_0002629,46,21038.45,US,US,False,verified,low
CUST_0002630,28,36302.3,TN,TN,False,verified,low
CUST_0002631,18,36769.27,RU,RU,False,verified,medium
CUST_0002632,55,13885.31,TN,TN,False,verified,low
CUST_0002633,64,143789.14,NG,NG,False,verified,medium
CUST_0002634,50,31079.07,US,US,False,verified,low
CUST_0002635,40,37773.66,US,US,False,verified,low
CUST_0002636,52,24940.73,DE,DE,False,verified,low
CUST_0002637,28,30939.66,CN,CN,False,verified,low
CUST_0002638,21,29297.96,GB,GB,False,verified,low
CUST_0002639,28,36251.71,BR,BR,False,verified,low
CUST_0002640,21,35998.99,FR,FR,False,verified,low
CUST_0002641,69,58860.16,AE,AE,False,verified,medium
CUST_0002642,58,41619.83,FR,FR,False,verified,low
CUST_0002643,30,55413.02,AE,AE,False,verified,medium
CUST_0002644,56,36102.36,AE,AE,False,verified,medium
CUST_0002645,50,41720.65,US,US,False,pending,medium
CUST_0002646,25,31420.52,NG,NG,False,verified,medium
CUST_0002647,83,66294.82,CN,CN,False,verified,low
CUST_0002648,80,44071.71,TN,TN,False,verified,low
CUST_0002649,68,33029.46,DE,DE,False,verified,low
CUST_0002650,72,32443.45,BR,BR,False,verified,low
CUST_0002651,54,34011.58,BR,BR,False,verified,low
CUST_0002652,71,36984.95,TN,TN,False,verified,low
CUST_0002653,53,35107.97,DE,DE,False,verified,low
CUST_0002654,29,25969.94,BR,BR,False,verified,low
CUST_0002655,29,57465.52,NG,NG,False,verified,medium
CUST_0002656,75,59685.57,US,US,False,verified,low
CUST_0002657,47,105906.73,FR,FR,False,verified,low
CUST_0002658,66,25281.35,RU,RU,False,verified,medium
CUST_0002659,27,54168.95,GB,GB,False,verified,low
CUST_0002660,48,11550.89,AE,AE,False,verified,medium
CUST_0002661,23,59720.21,CN,CN,False,verified,low
CUST_0002662,32,15154.47,GB,GB,False,verified,low
CUST_0002663,25,20118.63,AE,AE,False,verified,medium
CUST_0002664,31,44326.38,FR,FR,False,verified,low
CUST_0002665,58,25011.74,NG,NG,False,pending,high
CUST_0002666,18,23040.02,FR,FR,False,verified,low
CUST_0002667,30,27149.4,TN,TN,False,verified,low
CUST_0002668,64,56262.05,US,US,False,verified,low
CUST_0002669,28,20749.26,TN,TN,False,verified,low
CUST_0002670,55,35154.47,CN,CN,False,verified,low
CUST_0002671,76,28934.97,BR,BR,False,verified,low
CUST_0002672,70,59393.17,BR,BR,False,verified,low
CUST_0002673,26,60400.52,GB,GB,False,verified,low
CUST_0002674,27,12074.26,TN,TN,False,verified,low
CUST_0002675,65,67986.58,NG,NG,False,verified,medium
CUST_0002676,41,25173.48,TN,TN,False,verified,low
CUST_0002677,45,41847.0,BR,BR,False,verified,low
CUST_0002678,49,20674.47,NG,NG,False,verified,medium
CUST_0002679,56,45373.38,DE,DE,False,verified,low
CUST_0002680,48,167847.21,GB,GB,False,verified,low
CUST_0002681,19,39194.8,GB,GB,False,verified,low
CUST_0002682,24,27559.19,DE,DE,False,verified,low
CUST_0002683,18,31593.39,BR,BR,False,verified,low
CUST_0002684,35,15041.71,NG,NG,False,verified,medium
CUST_0002685,72,86627.97,AE,AE,False,verified,medium
CUST_0002686,83,43814.93,FR,FR,False,verified,low
CUST_0002687,49,19354.13,NG,NG,False,verified,medium
CUST_0002688,19,19736.18,RU,RU,False,verified,medium
CUST_0002689,22,36650.03,TN,TN,False,verified,low
CUST_0002690,72,63525.54,CN,CN,False,pending,medium
CUST_0002691,41,18204.17,RU,RU,False,verified,medium
CUST_0002692,77,70830.54,TN,TN,False,verified,low
CUST_0002693,51,34372.77,AE,AE,False,verified,medium
CUST_0002694,76,20782.24,TN,TN,False,verified,low
CUST_0002695,27,27429.81,DE,DE,False,pending,medium
CUST_0002696,75,103687.03,GB,GB,False,verified,low
CUST_0002697,54,15789.05,AE,AE,False,verified,medium
CUST_0002698,47,23408.73,GB,GB,False,verified,low
CUST_0002699,53,64315.13,GB,GB,False,verified,low
CUST_0002700,39,41351.92,BR,BR,False,verified,low
CUST_0002701,58,22589.84,CN,CN,False,verified,low
CUST_0002702,69,64788.02,FR,FR,False,verified,low
CUST_0002703,72,66661.14,BR,BR,False,verified,low
CUST_0002704,83,44304.18,US,US,False,verified,low
CUST_0002705,45,25148.71,FR,FR,False,verified,low
CUST_0002706,69,27584.72,CN,CN,False,verified,low
CUST_0002707,77,43079.63,DE,DE,False,verified,low
CUST_0002708,19,16528.52,CN,CN,False,verified,low
CUST_0002709,49,80553.02,BR,BR,False,verified,low
CUST_0002710,64,100722.6,US,US,False,verified,low
CUST_0002711,48,31521.56,US,US,False,verified,low
CUST_0002712,24,44966.03,TN,TN,False,verified,low
CUST_0002713,61,73974.91,NG,NG,False,verified,medium
CUST_0002714,45,117399.33,NG,NG,False,verified,medium
CUST_0002715,59,92428.33,AE,AE,False,verified,medium
CUST_0002716,18,12818.92,AE,AE,False,verified,medium
CUST_0002717,18,30051.5,RU,RU,False,verified,medium
CUST_0002718,58,49041.05,NG,NG,False,verified,medium
CUST_0002719,83,26996.69,GB,GB,False,verified,low
CUST_0002720,60,105837.49,RU,RU,False,verified,medium
CUST_0002721,81,96531.54,RU,RU,False,verified,medium
CUST_0002722,74,22257.67,GB,GB,False,verified,low
CUST_0002723,36,32943.85,DE,DE,False,verified,low
CUST_0002724,24,23161.98,CN,CN,False,verified,low
CUST_0002725,55,32303.24,RU,RU,False,verified,medium
CUST_0002726,59,31721.2,GB,GB,False,verified,low
CUST_0002727,69,64379.77,US,US,False,verified,low
CUST_0002728,52,21309.78,NG,NG,False,verified,medium
CUST_0002729,79,7554.89,AE,AE,False,verified,medium
CUST_0002730,74,13867.1,TN,TN,False,verified,low
CUST_0002731,57,19594.79,NG,NG,False,verified,medium
CUST_0002732,54,24503.84,TN,TN,False,verified,low
CUST_0002733,19,40631.73,FR,FR,False,verified,low
CUST_0002734,70,18998.66,AE,AE,False,verified,medium
CUST_0002735,63,17559.31,GB,GB,False,verified,low
CUST_0002736,78,20792.17,NG,NG,False,verified,medium
CUST_0002737,24,18594.25,GB,GB,False,verified,low
CUST_0002738,27,26037.78,AE,AE,False,verified,medium
CUST_0002739,62,25377.74,DE,DE,False,verified,low
CUST_0002740,50,54909.08,GB,GB,False,verified,low
CUST_0002741,57,20055.97,US,US,False,verified,low
CUST_0002742,47,29302.91,NG,NG,False,verified,medium
CUST_0002743,60,26186.16,TN,TN,False,verified,low
CUST_0002744,62,59002.26,GB,GB,False,verified,low
CUST_0002745,30,33104.76,AE,AE,False,verified,medium
CUST_0002746,68,68214.88,FR,FR,False,verified,low
CUST_0002747,51,18189.1,BR,BR,False,verified,low
CUST_0002748,56,35255.61,AE,AE,False,verified,medium
CUST_0002749,59,25705.63,TN,TN,False,pending,medium
CUST_0002750,67,17402.56,FR,FR,False,verified,low
CUST_0002751,38,34873.88,US,US,False,failed,medium
CUST_0002752,18,102719.44,NG,NG,False,verified,medium
CUST_0002753,30,21769.27,RU,RU,False,verified,medium
CUST_0002754,82,33641.88,TN,TN,False,verified,low
CUST_0002755,32,16525.52,BR,BR,False,verified,low
CUST_0002756,34,15130.43,BR,BR,False,verified,low
CUST_0002757,75,22643.96,RU,RU,False,verified,medium
CUST_0002758,33,27722.79,DE,DE,False,verified,low
CUST_0002759,49,28471.25,AE,AE,False,verified,medium
CUST_0002760,42,31709.92,GB,GB,False,verified,low
CUST_0002761,62,13507.5,AE,AE,False,pending,high
CUST_0002762,57,24945.09,DE,DE,False,verified,low
CUST_0002763,52,49072.55,US,US,False,verified,low
CUST_0002764,51,16075.52,FR,FR,False,verified,low
CUST_0002765,73,29346.03,NG,NG,False,verified,medium
CUST_0002766,56,43291.27,DE,DE,False,verified,low
CUST_0002767,52,22711.8,TN,TN,False,verified,low
CUST_0002768,77,44574.38,AE,AE,False,verified,medium
CUST_0002769,24,14578.81,TN,TN,False,verified,low
CUST_0002770,73,61887.27,RU,RU,False,verified,medium
CUST_0002771,31,45228.4,US,US,False,verified,low
CUST_0002772,40,37548.9,FR,FR,False,verified,low
CUST_0002773,18,71317.06,CN,CN,False,verified,low
CUST_0002774,56,29803.78,NG,NG,False,verified,medium
CUST_0002775,73,25066.47,DE,DE,False,verified,low
CUST_0002776,43,82745.64,NG,NG,False,verified,medium
CUST_0002777,62,109585.41,TN,TN,False,verified,low
CUST_0002778,44,23955.12,DE,DE,False,verified,low
CUST_0002779,68,33919.8,US,US,False,failed,medium
CUST_0002780,84,67983.85,DE,DE,False,verified,low
CUST_0002781,65,34652.08,TN,TN,False,verified,low
CUST_0002782,40,51883.34,CN,CN,False,verified,low
CUST_0002783,73,58002.54,BR,BR,False,pending,medium
CUST_0002784,20,25916.04,TN,TN,False,verified,low
CUST_0002785,84,46703.05,GB,GB,False,verified,low
CUST_0002786,74,36180.82,FR,FR,False,verified,low
CUST_0002787,61,17498.65,US,US,False,verified,low
CUST_0002788,59,20054.49,US,US,False,verified,low
CUST_0002789,34,24552.03,BR,BR,False,verified,low
CUST_0002790,46,63393.2,TN,TN,False,verified,low
CUST_0002791,24,64654.62,GB,GB,False,verified,low
CUST_0002792,40,56951.07,CN,CN,False,verified,low
CUST_0002793,57,47290.58,NG,NG,False,verified,medium
CUST_0002794,42,46522.71,US,US,False,verified,low
CUST_0002795,69,42896.1,TN,TN,False,verified,low
CUST_0002796,75,46376.97,BR,BR,False,verified,low
CUST_0002797,55,48301.48,NG,NG,False,verified,medium
CUST_0002798,40,15636.24,CN,CN,False,verified,low
CUST_0002799,38,22603.31,DE,DE,False,failed,medium
CUST_0002800,54,19587.5,CN,CN,False,verified,low
CUST_0002801,66,70564.82,AE,AE,False,verified,medium
CUST_0002802,26,97974.26,TN,TN,False,verified,low
CUST_0002803,48,9883.0,US,US,False,verified,low
CUST_0002804,47,92863.76,GB,GB,False,verified,low
CUST_0002805,37,38255.13,TN,TN,False,verified,low
CUST_0002806,33,66678.1,FR,FR,False,verified,low
CUST_0002807,74,49211.39,DE,DE,False,verified,low
CUST_0002808,46,86183.76,CN,CN,False,verified,low
CUST_0002809,56,41185.66,GB,GB,False,verified,low
CUST_0002810,20,16025.35,NG,NG,False,verified,medium
CUST_0002811,36,34084.4,FR,FR,False,verified,low
CUST_0002812,32,49483.45,GB,GB,False,verified,low
CUST_0002813,40,31901.98,TN,TN,False,failed,medium
CUST_0002814,74,53886.7,GB,GB,False,verified,low
CUST_0002815,56,34911.85,US,US,False,verified,low
CUST_0002816,78,25404.83,RU,RU,False,verified,medium
CUST_0002817,46,18928.29,BR,BR,False,verified,low
CUST_0002818,69,28707.42,GB,GB,False,pending,medium
CUST_0002819,28,41058.08,CN,CN,False,verified,low
CUST_0002820,72,11207.8,NG,NG,False,verified,medium
CUST_0002821,58,22741.67,BR,BR,False,verified,low
CUST_0002822,20,10959.75,GB,GB,False,verified,low
CUST_0002823,64,25078.22,TN,TN,False,verified,low
CUST_0002824,50,74487.67,RU,RU,False,verified,medium
CUST_0002825,18,17824.52,BR,BR,False,verified,low
CUST_0002826,74,55375.68,DE,DE,False,verified,low
CUST_0002827,53,200645.53,TN,TN,False,verified,low
CUST_0002828,58,86866.08,RU,RU,False,verified,medium
CUST_0002829,56,39344.36,GB,GB,False,verified,low
CUST_0002830,24,60782.71,TN,TN,False,verified,low
CUST_0002831,40,15965.58,CN,CN,False,verified,low
CUST_0002832,65,14128.53,DE,DE,False,verified,low
CUST_0002833,40,36946.23,NG,NG,False,verified,medium
CUST_0002834,77,46127.58,DE,DE,False,verified,low
CUST_0002835,39,70027.45,NG,NG,False,pending,high
CUST_0002836,48,25815.82,TN,TN,False,verified,low
CUST_0002837,47,40783.68,BR,BR,False,pending,medium
CUST_0002838,19,39953.32,FR,FR,False,verified,low
CUST_0002839,72,33562.46,TN,TN,False,verified,low
CUST_0002840,27,34770.17,AE,AE,False,verified,medium
CUST_0002841,49,21745.83,CN,CN,False,pending,medium
CUST_0002842,78,42951.4,CN,CN,False,verified,low
CUST_0002843,84,40824.19,AE,AE,False,pending,high
CUST_0002844,33,27889.15,AE,AE,False,verified,medium
CUST_0002845,43,54147.36,AE,AE,False,verified,medium
CUST_0002846,55,67285.43,BR,BR,False,verified,low
CUST_0002847,64,54525.61,DE,DE,False,verified,low
CUST_0002848,34,19429.23,FR,FR,False,verified,low
CUST_0002849,54,38552.93,DE,DE,False,verified,low
CUST_0002850,73,21018.14,GB,GB,False,verified,low
CUST_0002851,69,38481.5,DE,DE,False,verified,low
CUST_0002852,73,21067.31,GB,GB,False,verified,low
CUST_0002853,77,78143.18,US,US,False,verified,low
CUST_0002854,75,58104.53,CN,CN,False,verified,low
CUST_0002855,52,72532.76,US,US,False,verified,low
CUST_0002856,83,68256.86,NG,NG,False,verified,medium
CUST_0002857,51,30873.09,CN,CN,False,verified,low
CUST_0002858,65,28131.19,CN,CN,False,verified,low
CUST_0002859,81,103262.99,AE,AE,False,verified,medium
CUST_0002860,20,32890.14,GB,GB,False,verified,low
CUST_0002861,80,16110.9,TN,TN,False,verified,low
CUST_0002862,73,66468.27,BR,BR,False,verified,low
CUST_0002863,84,39587.37,RU,RU,False,verified,medium
CUST_0002864,69,89640.86,US,US,False,verified,low
CUST_0002865,28,42014.99,US,US,False,verified,low
CUST_0002866,38,35882.29,DE,DE,False,verified,low
CUST_0002867,18,90732.64,GB,GB,False,verified,low
CUST_0002868,58,14427.92,BR,BR,False,verified,low
CUST_0002869,47,25559.97,FR,FR,False,failed,medium
CUST_0002870,49,21323.87,FR,FR,False,verified,low
CUST_0002871,67,9729.83,TN,TN,False,verified,low
CUST_0002872,72,61322.73,BR,BR,False,verified,low
CUST_0002873,22,25992.13,FR,FR,False,verified,low
CUST_0002874,79,62518.69,DE,DE,False,verified,low
CUST_0002875,43,45864.74,NG,NG,False,verified,medium
CUST_0002876,68,52275.62,RU,RU,False,verified,medium
CUST_0002877,56,27632.84,TN,TN,False,verified,low
CUST_0002878,47,22958.67,BR,BR,False,verified,low
CUST_0002879,32,38324.95,TN,TN,False,verified,low
CUST_0002880,30,63038.5,US,US,False,verified,low
CUST_0002881,66,35234.14,FR,FR,False,verified,low
CUST_0002882,39,23833.28,NG,NG,False,verified,medium
CUST_0002883,33,17687.07,US,US,False,verified,low
CUST_0002884,18,41048.02,DE,DE,False,verified,low
CUST_0002885,74,26044.44,GB,GB,False,verified,low
CUST_0002886,44,34785.49,TN,TN,False,verified,low
CUST_0002887,41,31468.2,US,US,False,verified,low
CUST_0002888,42,27815.3,GB,GB,False,verified,low
CUST_0002889,58,43316.21,GB,GB,False,verified,low
CUST_0002890,50,50650.4,GB,GB,False,verified,low
CUST_0002891,54,118085.87,NG,NG,False,pending,high
CUST_0002892,36,57226.97,DE,DE,False,verified,low
CUST_0002893,37,94486.23,TN,TN,False,verified,low
CUST_0002894,75,22222.04,FR,FR,False,verified,low
CUST_0002895,47,13897.07,NG,NG,False,verified,medium
CUST_0002896,83,36002.43,RU,RU,False,verified,medium
CUST_0002897,74,60767.86,RU,RU,False,verified,medium
CUST_0002898,65,55309.34,CN,CN,False,verified,low
CUST_0002899,54,75119.01,FR,FR,False,verified,low
CUST_0002900,74,7927.34,NG,NG,False,pending,high
CUST_0002901,21,77017.36,BR,BR,False,verified,low
CUST_0002902,51,44412.56,BR,BR,False,verified,low
CUST_0002903,65,14379.98,RU,RU,False,verified,medium
CUST_0002904,25,56056.61,RU,RU,False,verified,medium
CUST_0002905,30,40202.7,BR,BR,False,verified,low
CUST_0002906,22,45649.03,RU,RU,False,verified,medium
CUST_0002907,50,66135.8,TN,TN,False,verified,low
CUST_0002908,54,47012.33,GB,GB,False,verified,low
CUST_0002909,49,15007.49,DE,DE,False,verified,low
CUST_0002910,21,33329.04,GB,GB,False,verified,low
CUST_0002911,50,13758.51,US,US,False,verified,low
CUST_0002912,77,53607.12,AE,AE,False,verified,medium
CUST_0002913,20,84017.65,FR,FR,False,verified,low
CUST_0002914,69,17242.44,AE,AE,False,verified,medium
CUST_0002915,36,24273.04,AE,AE,False,pending,high
CUST_0002916,23,21387.85,RU,RU,False,verified,medium
CUST_0002917,21,27657.63,TN,TN,False,verified,low
CUST_0002918,18,46511.45,BR,BR,False,verified,low
CUST_0002919,45,27838.03,DE,DE,False,verified,low
CUST_0002920,51,53718.79,DE,DE,False,verified,low
CUST_0002921,59,68818.5,CN,CN,False,verified,low
CUST_0002922,23,70337.16,GB,GB,False,verified,low
CUST_0002923,61,18566.08,NG,NG,False,verified,medium
CUST_0002924,67,83412.83,AE,AE,False,verified,medium
CUST_0002925,22,87521.82,GB,GB,False,verified,low
CUST_0002926,63,92190.09,RU,RU,False,verified,medium
CUST_0002927,25,33034.61,DE,DE,False,verified,low
CUST_0002928,47,23130.2,GB,GB,False,verified,low
CUST_0002929,62,20119.71,RU,RU,False,verified,medium
CUST_0002930,76,18749.68,GB,GB,False,verified,low
CUST_0002931,53,36571.12,RU,RU,False,verified,medium
CUST_0002932,47,60397.99,GB,GB,False,verified,low
CUST_0002933,73,79533.62,AE,AE,False,verified,medium
CUST_0002934,32,27137.33,BR,BR,False,verified,low
CUST_0002935,31,35482.22,FR,FR,False,failed,medium
CUST_0002936,49,34114.83,CN,CN,False,verified,low
CUST_0002937,26,24805.78,CN,CN,False,verified,low
CUST_0002938,19,56469.15,TN,TN,False,verified,low
CUST_0002939,42,45148.35,GB,GB,False,verified,low
CUST_0002940,28,39541.02,CN,CN,False,verified,low
CUST_0002941,60,45025.45,TN,TN,False,verified,low
CUST_0002942,54,52536.88,CN,CN,False,failed,medium
CUST_0002943,50,52222.16,GB,GB,False,verified,low
CUST_0002944,51,21958.42,BR,BR,False,verified,low
CUST_0002945,24,62180.53,GB,GB,False,verified,low
CUST_0002946,44,42328.66,NG,NG,False,verified,medium
CUST_0002947,22,27979.58,AE,AE,False,verified,medium
CUST_0002948,41,41795.24,NG,NG,False,verified,medium
CUST_0002949,63,44653.43,NG,NG,False,verified,medium
CUST_0002950,84,69499.18,US,US,False,verified,low
CUST_0002951,37,19386.0,NG,NG,False,verified,medium
CUST_0002952,35,80417.78,TN,TN,False,verified,low
CUST_0002953,62,36823.81,AE,AE,False,verified,medium
CUST_0002954,79,26804.04,FR,FR,False,verified,low
CUST_0002955,37,26316.34,TN,TN,False,verified,low
CUST_0002956,74,19914.02,US,US,False,verified,low
CUST_0002957,39,12777.63,AE,AE,False,verified,medium
CUST_0002958,60,54526.38,NG,NG,False,verified,medium
CUST_0002959,32,119196.88,AE,AE,False,verified,medium
CUST_0002960,35,13758.76,TN,TN,False,pending,medium
CUST_0002961,83,20532.07,AE,AE,False,verified,medium
CUST_0002962,44,57008.17,TN,TN,False,verified,low
CUST_0002963,19,35334.6,US,US,False,verified,low
CUST_0002964,69,59913.17,CN,CN,False,verified,low
CUST_0002965,26,34165.36,NG,NG,False,verified,medium
CUST_0002966,25,25632.68,FR,FR,False,verified,low
CUST_0002967,74,31713.4,FR,FR,False,verified,low
CUST_0002968,41,8697.11,CN,CN,False,verified,low
CUST_0002969,27,18286.34,RU,RU,False,verified,medium
CUST_0002970,83,64149.25,RU,RU,False,verified,medium
CUST_0002971,36,74246.05,US,US,False,verified,low
CUST_0002972,60,84431.82,NG,NG,False,verified,medium
CUST_0002973,35,47312.11,TN,TN,False,verified,low
CUST_0002974,56,9380.22,US,US,False,verified,low
CUST_0002975,64,24809.85,AE,AE,False,verified,medium
CUST_0002976,68,80401.93,AE,AE,False,verified,medium
CUST_0002977,45,96166.13,BR,BR,False,verified,low
CUST_0002978,59,82255.76,FR,FR,False,verified,low
CUST_0002979,74,31515.93,AE,AE,False,verified,medium
CUST_0002980,74,16581.69,CN,CN,False,pending,medium
CUST_0002981,68,35440.87,US,US,True,verified,high
CUST_0002982,44,36639.57,BR,BR,False,verified,low
CUST_0002983,53,92905.57,BR,BR,False,verified,low
CUST_0002984,82,41634.1,CN,CN,False,verified,low
CUST_0002985,34,36680.8,RU,RU,False,verified,medium
CUST_0002986,64,37952.74,CN,CN,False,verified,low
CUST_0002987,71,46162.14,CN,CN,False,verified,low
CUST_0002988,50,52884.42,TN,TN,False,failed,medium
CUST_0002989,76,23512.27,AE,AE,False,verified,medium
CUST_0002990,46,19253.11,AE,AE,False,verified,medium
CUST_0002991,74,82647.11,RU,RU,False,verified,medium
CUST_0002992,61,13566.72,GB,GB,False,pending,medium
CUST_0002993,21,97017.68,BR,BR,False,verified,low
CUST_0002994,73,11540.21,CN,CN,False,verified,low
CUST_0002995,64,25572.56,RU,RU,False,verified,medium
CUST_0002996,32,65063.07,DE,DE,False,verified,low
CUST_0002997,65,36322.95,DE,DE,False,verified,low
CUST_0002998,52,16483.48,AE,AE,False,verified,medium
CUST_0002999,81,46903.94,RU,RU,False,verified,medium
CUST_0003000,38,37805.23,CN,CN,False,verified,low
CUST_0003001,35,31900.31,RU,RU,False,verified,medium
CUST_0003002,21,24975.4,TN,TN,False,verified,low
CUST_0003003,70,35569.24,TN,TN,False,verified,low
CUST_0003004,84,25612.79,CN,CN,False,verified,low
CUST_0003005,64,156485.65,DE,DE,False,verified,low
CUST_0003006,42,31444.83,NG,NG,False,verified,medium
CUST_0003007,76,29020.15,AE,AE,False,verified,medium
CUST_0003008,34,26239.42,RU,RU,False,verified,medium
CUST_0003009,64,105468.81,BR,BR,False,verified,low
CUST_0003010,57,13582.8,DE,DE,False,verified,low
CUST_0003011,75,45055.91,NG,NG,False,verified,medium
CUST_0003012,83,31458.55,US,US,False,verified,low
CUST_0003013,42,15459.21,CN,CN,False,verified,low
CUST_0003014,24,22215.69,AE,AE,False,verified,medium
CUST_0003015,28,43922.08,AE,AE,False,verified,medium
CUST_0003016,67,21619.78,NG,NG,False,verified,medium
CUST_0003017,42,42435.41,FR,FR,False,verified,low
CUST_0003018,27,102487.07,NG,NG,False,verified,medium
CUST_0003019,72,40229.68,CN,CN,False,pending,medium
CUST_0003020,61,15182.41,DE,DE,False,verified,low
CUST_0003021,26,21849.26,GB,GB,False,verified,low
CUST_0003022,65,30600.04,DE,DE,False,verified,low
CUST_0003023,60,29397.32,GB,GB,False,verified,low
CUST_0003024,83,39783.53,DE,DE,False,verified,low
CUST_0003025,84,43803.36,RU,RU,False,verified,medium
CUST_0003026,83,102571.64,GB,GB,False,pending,medium
CUST_0003027,77,36234.54,CN,CN,False,verified,low
CUST_0003028,71,18191.02,FR,FR,False,verified,low
CUST_0003029,62,72568.32,BR,BR,False,verified,low
CUST_0003030,54,77483.07,CN,CN,False,verified,low
CUST_0003031,71,41750.46,FR,FR,False,verified,low
CUST_0003032,82,31324.74,NG,NG,False,verified,medium
CUST_0003033,25,52761.01,GB,GB,False,verified,low
CUST_0003034,27,31995.55,US,US,False,verified,low
CUST_0003035,51,10578.45,TN,TN,False,verified,low
CUST_0003036,37,50923.74,BR,BR,False,verified,low
CUST_0003037,53,62028.6,GB,GB,False,verified,low
CUST_0003038,38,86219.56,FR,FR,False,verified,low
CUST_0003039,70,23424.67,GB,GB,True,pending,high
CUST_0003040,78,41593.5,DE,DE,False,pending,medium
CUST_0003041,36,42136.93,FR,FR,False,verified,low
CUST_0003042,69,38224.41,DE,DE,False,verified,low
CUST_0003043,25,38906.38,NG,NG,False,verified,medium
CUST_0003044,71,37133.75,GB,GB,False,verified,low
